request_id,created_at,completed_at,caisse,service,request_type,sla_days,processing_days,is_completed,is_success,team_size_fte,productivity_target,within_sla
REQ-00026139,2025-04-16,2025-04-23 09:37:33.883749995,Caisse 08,Affiliation,Ouverture de droits,10,7.4,True,True,11,43.79,True
REQ-00010406,2025-04-16,2025-04-21 07:14:58.230666444,Caisse 03,Remboursements,Demande standard,5,5.3,True,True,29,33.06,False
REQ-00020042,2025-04-16,2025-04-29 03:33:53.132207872,Caisse 03,Affiliation,Réclamation,10,13.15,True,False,30,35.28,False
REQ-00020053,2025-04-16,2025-04-21 03:17:36.670166496,Caisse 07,Indemnités journalières,Ouverture de droits,8,5.14,True,True,19,32.65,True
REQ-00021448,2025-04-16,2025-04-20 21:24:13.375237227,Caisse 07,Complémentaire santé,Ouverture de droits,7,4.89,True,True,24,31.28,True
REQ-00011587,2025-04-16,2025-04-21 19:25:31.094908907,Caisse 05,Affiliation,Demande standard,10,5.81,True,True,26,37.8,True
REQ-00020179,2025-04-16,2025-04-26 22:50:15.561459504,Caisse 01,Indemnités journalières,Demande standard,8,10.95,True,True,19,35.74,False
REQ-00003180,2025-04-16,2025-04-20 14:42:45.801567054,Caisse 07,Complémentaire santé,Réclamation,7,4.61,True,False,11,28.55,True
REQ-00028077,2025-04-16,2025-05-05 07:38:10.798707796,Caisse 06,Indemnités journalières,Demande standard,8,19.32,True,True,25,26.43,False
REQ-00005851,2025-04-16,2025-04-26 23:01:30.801732876,Caisse 08,Remboursements,Réclamation,5,10.96,True,True,24,34.58,False
REQ-00022988,2025-04-16,2025-04-18 17:53:30.189245763,Caisse 04,Remboursements,Demande standard,5,2.75,True,True,23,27.21,True
REQ-00028888,2025-04-16,2025-04-25 05:11:21.408568235,Caisse 05,Indemnités journalières,Demande standard,8,9.22,True,True,29,36.27,False
REQ-00027950,2025-04-16,2025-04-23 15:41:19.270512401,Caisse 01,Accidents du travail,Réclamation,10,7.65,True,True,25,34.31,True
REQ-00001193,2025-04-16,2025-04-25 00:30:36.902315825,Caisse 02,Accidents du travail,Mise à jour dossier,10,9.02,True,True,8,35.84,True
REQ-00003049,2025-04-16,2025-04-18 19:52:07.613588936,Caisse 01,Affiliation,Demande standard,10,2.83,True,True,17,44.96,True
REQ-00016082,2025-04-16,2025-04-20 03:55:55.531614377,Caisse 02,Remboursements,Demande standard,5,4.16,True,True,28,26.16,True
REQ-00020150,2025-04-16,2025-04-23 08:55:30.478689039,Caisse 02,Affiliation,Mise à jour dossier,10,7.37,True,True,21,30.42,True
REQ-00004372,2025-04-16,2025-04-21 03:50:11.821504891,Caisse 05,Accidents du travail,Ouverture de droits,10,5.16,True,True,13,35.44,True
REQ-00016804,2025-04-16,2025-04-21 03:49:46.201362121,Caisse 07,Indemnités journalières,Mise à jour dossier,8,5.16,True,True,21,39.92,True
REQ-00029914,2025-04-16,2025-04-26 04:27:53.186228660,Caisse 08,Complémentaire santé,Demande standard,7,10.19,True,True,22,40.21,False
REQ-00029597,2025-04-16,2025-04-18 22:38:51.516449024,Caisse 04,Complémentaire santé,Justificatif,7,2.94,True,True,27,30.06,True
REQ-00016627,2025-04-16,2025-04-22 03:14:30.722087261,Caisse 07,Accidents du travail,Ouverture de droits,10,6.14,True,True,24,35.82,True
REQ-00018499,2025-04-16,2025-04-25 09:45:18.579654028,Caisse 01,Affiliation,Demande standard,10,9.41,True,True,23,37.52,True
REQ-00005299,2025-04-16,,Caisse 05,Accidents du travail,Ouverture de droits,10,3.91,False,False,9,29.01,False
REQ-00014734,2025-04-16,2025-04-27 05:59:43.063898421,Caisse 02,Accidents du travail,Mise à jour dossier,10,11.25,True,True,25,36.11,False
REQ-00019674,2025-04-16,2025-04-21 07:42:18.068389214,Caisse 08,Affiliation,Mise à jour dossier,10,5.32,True,True,10,26.79,True
REQ-00009945,2025-04-16,2025-04-17 13:45:23.218701428,Caisse 06,Remboursements,Mise à jour dossier,5,1.57,True,False,30,36.44,True
REQ-00017486,2025-04-16,2025-04-17 20:23:00.820926588,Caisse 04,Affiliation,Demande standard,10,1.85,True,True,12,32.36,True
REQ-00018711,2025-04-16,2025-04-22 03:30:31.158982969,Caisse 05,Indemnités journalières,Demande standard,8,6.15,True,True,16,34.41,True
REQ-00024536,2025-04-16,2025-05-02 12:35:43.154300564,Caisse 01,Remboursements,Réclamation,5,16.52,True,True,29,34.81,False
REQ-00008752,2025-04-16,2025-05-08 18:07:24.796839319,Caisse 07,Indemnités journalières,Justificatif,8,22.76,True,True,17,36.88,False
REQ-00006183,2025-04-16,2025-04-16 22:05:34.715167152,Caisse 04,Complémentaire santé,Mise à jour dossier,7,0.92,True,True,20,39.1,True
REQ-00003524,2025-04-16,2025-04-23 22:29:34.268457131,Caisse 08,Indemnités journalières,Réclamation,8,7.94,True,False,30,43.46,True
REQ-00003562,2025-04-16,2025-04-19 16:25:22.746734558,Caisse 03,Complémentaire santé,Demande standard,7,3.68,True,True,9,29.48,True
REQ-00013852,2025-04-16,2025-04-17 18:49:15.284994288,Caisse 06,Accidents du travail,Justificatif,10,1.78,True,True,29,33.51,True
REQ-00000685,2025-04-16,2025-04-24 04:54:28.636167119,Caisse 08,Indemnités journalières,Demande standard,8,8.2,True,True,10,34.81,False
REQ-00006200,2025-04-16,2025-04-23 01:00:21.628436273,Caisse 03,Affiliation,Demande standard,10,7.04,True,True,8,29.67,True
REQ-00011852,2025-04-16,2025-04-21 10:59:57.564985358,Caisse 02,Indemnités journalières,Réclamation,8,5.46,True,True,13,35.12,True
REQ-00027306,2025-04-16,2025-04-23 02:53:20.517836838,Caisse 06,Remboursements,Demande standard,5,7.12,True,False,26,24.23,False
REQ-00015317,2025-04-16,2025-04-17 16:20:33.243091247,Caisse 08,Indemnités journalières,Mise à jour dossier,8,1.68,True,True,27,36.51,True
REQ-00002940,2025-04-16,2025-04-17 17:03:15.902316665,Caisse 08,Complémentaire santé,Ouverture de droits,7,1.71,True,True,30,38.02,True
REQ-00025485,2025-04-16,2025-04-19 18:56:00.862628997,Caisse 05,Remboursements,Demande standard,5,3.79,True,True,17,34.8,True
REQ-00022609,2025-04-16,2025-04-18 11:51:23.530655554,Caisse 01,Indemnités journalières,Ouverture de droits,8,2.49,True,True,28,32.35,True
REQ-00002534,2025-04-16,,Caisse 02,Indemnités journalières,Demande standard,8,3.41,False,False,16,28.87,False
REQ-00004682,2025-04-16,2025-04-24 08:55:47.781930743,Caisse 02,Accidents du travail,Demande standard,10,8.37,True,True,29,32.5,True
REQ-00004283,2025-04-16,2025-04-24 20:27:22.256661424,Caisse 04,Complémentaire santé,Demande standard,7,8.85,True,True,20,33.14,False
REQ-00023027,2025-04-16,2025-04-23 09:27:21.294165444,Caisse 03,Accidents du travail,Demande standard,10,7.39,True,True,25,42.11,True
REQ-00003517,2025-04-16,2025-04-19 10:35:49.104068847,Caisse 07,Affiliation,Demande standard,10,3.44,True,True,28,30.58,True
REQ-00005418,2025-04-16,2025-04-29 19:30:28.731968688,Caisse 01,Accidents du travail,Demande standard,10,13.81,True,True,10,31.58,False
REQ-00028211,2025-04-16,2025-04-17 22:48:41.049750836,Caisse 05,Remboursements,Ouverture de droits,5,1.95,True,True,26,35.48,True
REQ-00021073,2025-04-16,2025-04-19 20:04:27.638517054,Caisse 02,Accidents du travail,Demande standard,10,3.84,True,True,30,30.73,True
REQ-00026301,2025-04-17,2025-04-22 05:46:33.964509230,Caisse 03,Indemnités journalières,Demande standard,8,5.24,True,True,9,26.59,True
REQ-00021032,2025-04-17,2025-04-21 00:45:44.892002908,Caisse 07,Remboursements,Demande standard,5,4.03,True,True,26,38.53,True
REQ-00018205,2025-04-17,2025-04-17 17:13:57.249154994,Caisse 03,Indemnités journalières,Demande standard,8,0.72,True,True,13,39.62,True
REQ-00010222,2025-04-17,2025-04-20 08:27:10.470161378,Caisse 02,Remboursements,Ouverture de droits,5,3.35,True,True,8,40.72,True
REQ-00000262,2025-04-17,2025-04-20 12:46:04.223363548,Caisse 05,Accidents du travail,Demande standard,10,3.53,True,True,16,39.69,True
REQ-00019117,2025-04-17,2025-04-25 09:33:32.690460896,Caisse 03,Indemnités journalières,Ouverture de droits,8,8.4,True,True,17,37.89,False
REQ-00016770,2025-04-17,2025-04-18 03:02:33.503344408,Caisse 01,Remboursements,Demande standard,5,1.13,True,True,8,35.43,True
REQ-00022734,2025-04-17,2025-04-17 05:08:40.604767172,Caisse 05,Remboursements,Mise à jour dossier,5,0.21,True,True,20,34.16,True
REQ-00029009,2025-04-17,2025-04-23 09:45:15.653838608,Caisse 01,Accidents du travail,Demande standard,10,6.41,True,True,12,44.89,True
REQ-00016722,2025-04-17,2025-04-21 19:20:35.445487182,Caisse 06,Remboursements,Demande standard,5,4.81,True,True,11,39.64,True
REQ-00022742,2025-04-17,2025-04-27 10:46:49.590856315,Caisse 04,Indemnités journalières,Réclamation,8,10.45,True,True,15,32.09,False
REQ-00018342,2025-04-17,2025-04-18 13:29:15.046514229,Caisse 01,Indemnités journalières,Ouverture de droits,8,1.56,True,False,11,27.6,True
REQ-00017758,2025-04-17,2025-04-22 05:47:41.947139068,Caisse 04,Remboursements,Ouverture de droits,5,5.24,True,True,24,29.78,False
REQ-00021006,2025-04-17,2025-04-29 15:49:54.866908787,Caisse 05,Complémentaire santé,Réclamation,7,12.66,True,True,13,31.83,False
REQ-00029725,2025-04-17,2025-04-21 23:27:42.548000964,Caisse 01,Indemnités journalières,Demande standard,8,4.98,True,True,25,35.24,True
REQ-00027790,2025-04-17,2025-04-21 08:04:02.828565531,Caisse 05,Affiliation,Justificatif,10,4.34,True,True,15,27.65,True
REQ-00023738,2025-04-17,2025-04-19 23:36:52.966926455,Caisse 05,Affiliation,Mise à jour dossier,10,2.98,True,True,17,36.9,True
REQ-00025740,2025-04-17,2025-04-19 19:51:01.627125975,Caisse 08,Affiliation,Réclamation,10,2.83,True,True,21,36.54,True
REQ-00018630,2025-04-17,2025-04-22 07:33:30.986744855,Caisse 01,Indemnités journalières,Mise à jour dossier,8,5.31,True,True,11,24.65,True
REQ-00025313,2025-04-17,2025-04-17 19:23:05.117866002,Caisse 06,Complémentaire santé,Mise à jour dossier,7,0.81,True,True,10,34.71,True
REQ-00025484,2025-04-17,2025-04-21 09:37:35.915858857,Caisse 08,Accidents du travail,Demande standard,10,4.4,True,False,30,31.64,True
REQ-00029786,2025-04-17,2025-04-24 18:14:16.125747406,Caisse 02,Accidents du travail,Demande standard,10,7.76,True,True,21,34.45,True
REQ-00000704,2025-04-17,2025-04-20 11:06:05.771589819,Caisse 02,Complémentaire santé,Demande standard,7,3.46,True,True,16,31.94,True
REQ-00025083,2025-04-17,2025-04-25 01:50:27.211613291,Caisse 05,Indemnités journalières,Demande standard,8,8.08,True,True,10,32.17,False
REQ-00014122,2025-04-17,2025-04-26 11:34:49.179017294,Caisse 07,Accidents du travail,Ouverture de droits,10,9.48,True,True,26,28.08,True
REQ-00008472,2025-04-17,2025-04-26 15:09:24.678828904,Caisse 01,Indemnités journalières,Demande standard,8,9.63,True,True,27,27.26,False
REQ-00020842,2025-04-17,2025-04-19 19:22:38.774435378,Caisse 07,Remboursements,Demande standard,5,2.81,True,True,9,35.25,True
REQ-00024326,2025-04-17,2025-04-21 11:30:48.385050799,Caisse 02,Indemnités journalières,Demande standard,8,4.48,True,True,22,31.62,True
REQ-00014619,2025-04-17,2025-04-19 22:38:02.477436187,Caisse 02,Complémentaire santé,Demande standard,7,2.94,True,True,26,34.78,True
REQ-00005377,2025-04-17,2025-04-19 23:19:05.962130247,Caisse 06,Accidents du travail,Mise à jour dossier,10,2.97,True,True,10,30.51,True
REQ-00016669,2025-04-17,2025-04-20 20:00:57.863573697,Caisse 01,Complémentaire santé,Réclamation,7,3.83,True,False,25,33.05,True
REQ-00011002,2025-04-17,2025-04-20 07:09:27.644358070,Caisse 01,Accidents du travail,Mise à jour dossier,10,3.3,True,True,28,37.77,True
REQ-00022280,2025-04-17,2025-04-27 18:45:30.587773996,Caisse 05,Indemnités journalières,Mise à jour dossier,8,10.78,True,True,28,38.34,False
REQ-00013072,2025-04-17,2025-04-23 08:42:56.610291925,Caisse 08,Affiliation,,10,6.36,True,True,19,29.28,True
REQ-00015868,2025-04-17,2025-04-21 07:46:54.212223584,Caisse 03,Remboursements,Ouverture de droits,5,4.32,True,False,29,40.19,True
REQ-00007364,2025-04-17,2025-04-19 23:54:49.794068180,Caisse 02,Complémentaire santé,Demande standard,7,3.0,True,True,27,30.56,True
REQ-00001433,2025-04-17,2025-04-21 06:13:28.405190231,Caisse 05,Complémentaire santé,Demande standard,7,4.26,True,True,13,41.69,True
REQ-00028595,2025-04-17,2025-04-26 17:36:50.236616350,Caisse 02,Remboursements,Demande standard,5,9.73,True,True,11,33.05,False
REQ-00027754,2025-04-17,2025-04-30 07:02:01.549170683,Caisse 04,Accidents du travail,Demande standard,10,13.29,True,True,30,30.81,False
REQ-00009277,2025-04-17,2025-04-23 09:18:22.933704087,Caisse 03,Accidents du travail,Réclamation,10,6.39,True,True,13,37.92,True
REQ-00024726,2025-04-17,2025-04-17 03:36:00.000000000,Caisse 03,Remboursements,Demande standard,5,0.15,True,False,19,33.44,True
REQ-00012027,2025-04-17,2025-04-20 02:47:23.400247323,Caisse 02,Complémentaire santé,Demande standard,7,3.12,True,True,22,27.66,True
REQ-00002450,2025-04-17,2025-04-29 16:52:06.252911875,Caisse 03,Remboursements,Réclamation,5,12.7,True,True,10,40.35,False
REQ-00027598,2025-04-18,2025-04-25 07:21:42.422847042,Caisse 02,Indemnités journalières,Réclamation,8,7.31,True,False,17,34.46,True
REQ-00007036,2025-04-18,2025-04-19 23:34:03.415830130,Caisse 07,Remboursements,Mise à jour dossier,5,1.98,True,True,13,31.31,True
REQ-00013936,2025-04-18,2025-04-19 12:31:42.062303844,Caisse 03,Remboursements,Ouverture de droits,5,1.52,True,True,28,29.31,True
REQ-00022212,2025-04-18,2025-04-29 10:25:07.912672896,Caisse 03,Accidents du travail,Mise à jour dossier,10,11.43,True,True,18,37.54,False
REQ-00015060,2025-04-18,2025-04-24 10:06:48.449597806,Caisse 05,Remboursements,Demande standard,5,6.42,True,False,29,33.82,False
REQ-00003257,2025-04-18,2025-04-22 19:24:42.164408508,Caisse 03,Remboursements,Mise à jour dossier,5,4.81,True,True,9,33.89,True
REQ-00020112,2025-04-18,2025-04-19 08:54:43.388516433,Caisse 06,Remboursements,Demande standard,5,1.37,True,True,28,36.6,True
REQ-00002103,2025-04-18,2025-05-10 14:34:53.089983494,Caisse 02,Accidents du travail,Justificatif,10,22.61,True,True,30,37.88,False
REQ-00006545,2025-04-18,2025-04-24 07:13:01.454876904,Caisse 02,Indemnités journalières,Demande standard,8,6.3,True,True,30,37.3,True
REQ-00011366,2025-04-18,2025-04-26 14:36:26.480355206,Caisse 06,Remboursements,Justificatif,5,8.61,True,True,19,34.36,False
REQ-00026517,2025-04-18,2025-04-23 16:23:46.988737529,Caisse 01,Remboursements,Réclamation,5,5.68,True,True,13,31.32,False
REQ-00017127,2025-04-18,,Caisse 02,Affiliation,Demande standard,10,5.4,False,False,8,31.97,False
REQ-00021442,2025-04-18,2025-04-29 21:24:53.825828040,Caisse 06,Indemnités journalières,Réclamation,8,11.89,True,False,15,33.46,False
REQ-00027825,2025-04-18,2025-04-29 18:29:07.933170145,Caisse 01,Indemnités journalières,Réclamation,8,11.77,True,True,13,33.53,False
REQ-00022173,2025-04-18,2025-04-30 02:41:02.990743909,Caisse 08,Accidents du travail,Justificatif,10,12.11,True,True,30,30.82,False
REQ-00010404,2025-04-18,2025-04-25 19:08:16.964566998,Caisse 07,Complémentaire santé,Mise à jour dossier,7,7.8,True,True,9,33.71,False
REQ-00026983,2025-04-18,2025-04-21 23:22:07.291670905,Caisse 08,Affiliation,Demande standard,10,3.97,True,True,13,37.99,True
REQ-00026761,2025-04-18,2025-04-22 16:17:47.372464800,Caisse 06,Remboursements,Justificatif,5,4.68,True,True,26,30.6,True
REQ-00012770,2025-04-18,2025-04-19 14:39:49.813787551,Caisse 05,Indemnités journalières,Demande standard,8,1.61,True,True,13,28.68,True
REQ-00018760,2025-04-18,2025-04-23 05:12:59.494803914,Caisse 04,Accidents du travail,Demande standard,10,5.22,True,True,19,41.67,True
REQ-00002805,2025-04-18,2025-04-20 23:46:00.750231117,Caisse 02,Indemnités journalières,Demande standard,8,2.99,True,True,22,43.16,True
REQ-00006957,2025-04-18,2025-04-21 13:30:50.570570039,Caisse 03,Affiliation,Ouverture de droits,10,3.56,True,True,16,35.3,True
REQ-00005096,2025-04-18,2025-04-29 22:24:20.632267310,Caisse 07,Indemnités journalières,Ouverture de droits,8,11.93,True,True,10,32.9,False
REQ-00012163,2025-04-18,2025-04-21 21:41:05.124259633,Caisse 06,Indemnités journalières,Demande standard,8,3.9,True,True,11,36.88,True
REQ-00022808,2025-04-18,2025-04-22 00:54:03.733943304,Caisse 08,Indemnités journalières,Ouverture de droits,8,4.04,True,True,9,28.13,True
REQ-00029845,2025-04-18,2025-04-20 00:00:59.886710510,Caisse 06,Affiliation,Demande standard,10,2.0,True,True,18,35.55,True
REQ-00020215,2025-04-18,,Caisse 06,Remboursements,Mise à jour dossier,5,5.6,False,False,16,35.18,False
REQ-00001616,2025-04-18,2025-05-01 08:10:53.573065478,Caisse 03,Complémentaire santé,Réclamation,7,13.34,True,False,28,28.85,False
REQ-00024341,2025-04-18,2025-04-21 17:16:58.697556556,Caisse 07,Indemnités journalières,Demande standard,8,3.72,True,True,8,40.23,True
REQ-00020185,2025-04-18,2025-04-23 02:20:25.597257601,Caisse 07,Accidents du travail,Justificatif,10,5.1,True,True,25,26.8,True
REQ-00001032,2025-04-18,2025-04-19 10:38:37.207758148,Caisse 05,Complémentaire santé,Ouverture de droits,7,1.44,True,True,12,39.14,True
REQ-00014632,2025-04-18,2025-04-20 11:36:03.079000310,Caisse 03,Remboursements,Mise à jour dossier,5,2.48,True,True,25,22.32,True
REQ-00014325,2025-04-18,2025-04-23 13:51:37.065138603,Caisse 01,Accidents du travail,Ouverture de droits,10,5.58,True,True,25,38.53,True
REQ-00024466,2025-04-18,2025-04-27 18:08:35.277012185,Caisse 07,Accidents du travail,Demande standard,10,9.76,True,True,14,37.26,True
REQ-00016880,2025-04-18,2025-04-19 22:23:01.156152658,Caisse 02,Affiliation,Ouverture de droits,10,1.93,True,True,16,42.88,True
REQ-00021169,2025-04-18,,Caisse 08,Indemnités journalières,Demande standard,8,3.69,False,False,17,32.37,False
REQ-00021251,2025-04-18,2025-05-02 00:50:17.208976001,Caisse 08,Accidents du travail,Justificatif,10,14.03,True,True,24,35.37,False
REQ-00008279,2025-04-18,2025-05-06 01:24:39.297197318,Caisse 03,Complémentaire santé,Demande standard,7,18.06,True,True,26,39.86,False
REQ-00006284,2025-04-18,2025-04-23 11:40:40.615532083,Caisse 02,Indemnités journalières,Mise à jour dossier,8,5.49,True,True,18,32.86,True
REQ-00018789,2025-04-18,2025-04-18 09:30:12.255024320,Caisse 07,Remboursements,Demande standard,5,0.4,True,True,13,47.5,True
REQ-00012075,2025-04-18,2025-05-16 19:27:39.606176329,Caisse 05,Accidents du travail,Mise à jour dossier,10,28.81,True,True,15,31.59,False
REQ-00000908,2025-04-18,2025-04-18 22:04:56.264546864,Caisse 03,Indemnités journalières,Mise à jour dossier,8,0.92,True,True,29,38.22,True
REQ-00025703,2025-04-18,2025-04-29 21:38:14.393074283,Caisse 01,Remboursements,Réclamation,5,11.9,True,True,25,33.2,False
REQ-00013299,2025-04-18,2025-04-24 10:14:13.726647703,Caisse 01,Accidents du travail,Demande standard,10,6.43,True,True,18,24.8,True
REQ-00008024,2025-04-18,2025-05-04 02:36:47.912210870,Caisse 01,Affiliation,Ouverture de droits,10,16.11,True,True,30,39.37,False
REQ-00002051,2025-04-18,2025-04-24 14:38:13.017379335,Caisse 01,Remboursements,Réclamation,5,6.61,True,True,16,39.42,False
REQ-00014923,2025-04-18,2025-04-19 02:53:45.948788949,Caisse 02,Affiliation,Mise à jour dossier,10,1.12,True,True,16,29.11,True
REQ-00016176,2025-04-18,2025-04-27 08:50:20.765817957,Caisse 07,Remboursements,Justificatif,5,9.37,True,True,19,42.24,False
REQ-00018531,2025-04-18,2025-04-29 02:55:32.175717257,Caisse 05,Indemnités journalières,Justificatif,8,11.12,True,True,9,29.11,False
REQ-00028217,2025-04-18,2025-04-20 09:57:09.435024336,Caisse 02,Affiliation,Demande standard,10,2.41,True,True,20,36.46,True
REQ-00021134,2025-04-19,2025-04-21 17:53:41.981433184,Caisse 07,Affiliation,Demande standard,10,2.75,True,True,27,34.29,True
REQ-00026814,2025-04-19,2025-04-20 04:22:12.908796021,Caisse 05,Remboursements,Demande standard,5,1.18,True,True,21,32.22,True
REQ-00007845,2025-04-19,,Caisse 01,Affiliation,Demande standard,10,2.36,False,False,15,23.73,False
